task_id,user_name,duration_seconds,date,type
manual_cut_13387469626_20260804_185222_00001_task_3,Riya,90.0,2026-08-26,submitted
manual_cut_13387469626_20260804_185222_00001_task_3,Riya,90.0,2026-08-26,leader_passed
manual_cut_13387469626_20260804_185222_00001_task_2,Riya,110.0,2026-08-26,submitted
manual_cut_13387469626_20260804_185222_00001_task_2,Riya,110.0,2026-08-26,leader_passed
manual_cut_13387469626_20260804_185222_00001_task_1,Riya,10.0,2026-08-26,submitted
manual_cut_13387469626_20260804_185222_00001_task_1,Riya,10.0,2026-08-26,leader_passed
manual_cut_13387469626_20260804_185222_00001_task_0,Riya,90.0,2026-08-26,submitted
manual_cut_13387469626_20260804_185222_00001_task_0,Riya,90.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00022_task_3,Riya,83.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00022_task_3,Riya,83.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00022_task_2,Riya,30.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00022_task_2,Riya,30.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00022_task_1,Riya,17.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00022_task_1,Riya,17.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00021_task_3,Riya,119.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00021_task_3,Riya,119.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00021_task_0,Riya,78.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00021_task_0,Riya,78.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00020_task_1,Riya,154.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00020_task_1,Riya,154.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00020_task_0,Riya,145.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00020_task_0,Riya,145.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00018_task_2,Riya,109.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00018_task_2,Riya,109.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00018_task_1,Riya,150.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00018_task_1,Riya,150.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00016_task_0,Riya,202.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00016_task_0,Riya,202.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00015_task_1,Riya,212.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00015_task_1,Riya,212.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00014_task_0,Riya,20.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00014_task_0,Riya,20.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00013_task_1,Riya,81.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00013_task_1,Riya,81.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00011_task_1,Riya,35.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00011_task_1,Riya,35.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00010_task_3,Riya,32.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00010_task_3,Riya,32.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00007_task_2,Riya,24.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00007_task_2,Riya,24.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00001_task_5,Riya,34.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00001_task_5,Riya,34.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00001_task_4,Riya,30.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00001_task_4,Riya,30.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00001_task_1,Riya,24.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00001_task_1,Riya,24.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_180732_00000_task_4,Riya,74.0,2026-08-26,submitted
manual_cut_13387469626_20260803_180732_00000_task_4,Riya,74.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_140129_00000_task_3,Riya,77.0,2026-08-26,submitted
manual_cut_13387469626_20260803_140129_00000_task_3,Riya,77.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_131456_00001_task_3,Riya,35.0,2026-08-26,submitted
manual_cut_13387469626_20260803_131456_00001_task_3,Riya,35.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_131456_00001_task_0,Riya,38.0,2026-08-26,submitted
manual_cut_13387469626_20260803_131456_00001_task_0,Riya,38.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_080630_00003_task_4,Riya,21.0,2026-08-26,submitted
manual_cut_13387469626_20260803_080630_00003_task_4,Riya,21.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_080630_00000_task_3,Riya,31.0,2026-08-26,submitted
manual_cut_13387469626_20260803_080630_00000_task_3,Riya,31.0,2026-08-26,leader_passed
manual_cut_13387469626_20260803_080630_00000_task_1,Riya,140.0,2026-08-26,submitted
manual_cut_13387469626_20260803_080630_00000_task_1,Riya,140.0,2026-08-26,leader_passed
manual_cut_13386477227_20260807_191222_00000_task_8,Riya,13.0,2026-08-26,submitted
manual_cut_13386477227_20260807_191222_00000_task_8,Riya,13.0,2026-08-26,leader_passed
manual_cut_13386477227_20260807_191222_00000_task_7,Riya,14.0,2026-08-26,submitted
manual_cut_13386477227_20260807_191222_00000_task_7,Riya,14.0,2026-08-26,leader_passed
manual_cut_13386477227_20260807_191222_00000_task_2,Riya,35.0,2026-08-26,submitted
manual_cut_13386477227_20260807_191222_00000_task_2,Riya,35.0,2026-08-26,leader_passed
manual_cut_13386477227_20260807_190421_00000_task_1,Riya,126.0,2026-08-26,submitted
manual_cut_13386477227_20260807_190421_00000_task_1,Riya,126.0,2026-08-26,leader_passed
manual_cut_13386477227_20260807_172759_00000_task_0,Riya,118.0,2026-08-26,submitted
manual_cut_13386477227_20260807_172759_00000_task_0,Riya,118.0,2026-08-26,leader_passed
manual_cut_13365794829_20260630_214941_00017_task_0,Riya,57.0,2026-08-26,submitted
manual_cut_13365794829_20260630_214941_00017_task_0,Riya,57.0,2026-08-26,leader_passed
manual_cut_13365794829_20260630_214941_00008_task_3,Riya,214.0,2026-08-26,submitted
manual_cut_13365794829_20260630_214941_00008_task_3,Riya,214.0,2026-08-26,leader_passed
manual_cut_13365436072_20260704_101730_00008_task_1,Riya,12.0,2026-08-26,submitted
manual_cut_13365436072_20260704_101730_00008_task_1,Riya,12.0,2026-08-26,leader_passed
manual_cut_13365436072_20260704_101730_00007_task_0,Riya,108.0,2026-08-26,submitted
manual_cut_13365436072_20260704_101730_00007_task_0,Riya,108.0,2026-08-26,leader_passed
manual_cut_13349296711_20260705_152325_00008_task_2,Riya,200.0,2026-08-26,submitted
manual_cut_13349296711_20260705_152325_00008_task_2,Riya,200.0,2026-08-26,leader_passed
manual_cut_13349296711_20260705_152325_00008_task_0,Riya,93.0,2026-08-26,submitted
manual_cut_13349296711_20260705_152325_00008_task_0,Riya,93.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_165923_00000_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260804_165923_00000_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_164753_00001_task_0,Ranjeeta,281.0,2026-08-26,submitted
manual_cut_13414378029_20260804_164753_00001_task_0,Ranjeeta,281.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_164009_00001_task_3,Ranjeeta,22.0,2026-08-26,submitted
manual_cut_13414378029_20260804_164009_00001_task_3,Ranjeeta,22.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_164009_00001_task_1,Ranjeeta,13.0,2026-08-26,submitted
manual_cut_13414378029_20260804_164009_00001_task_1,Ranjeeta,13.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_164009_00001_task_0,Ranjeeta,13.0,2026-08-26,submitted
manual_cut_13414378029_20260804_164009_00001_task_0,Ranjeeta,13.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_164009_00000_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260804_164009_00000_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_162742_00001_task_1,Ranjeeta,89.0,2026-08-26,submitted
manual_cut_13414378029_20260804_162742_00001_task_1,Ranjeeta,89.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_162742_00001_task_0,Ranjeeta,118.0,2026-08-26,submitted
manual_cut_13414378029_20260804_162742_00001_task_0,Ranjeeta,118.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_162742_00000_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260804_162742_00000_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_162457_00000_task_0,Ranjeeta,153.0,2026-08-26,submitted
manual_cut_13414378029_20260804_162457_00000_task_0,Ranjeeta,153.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_161102_00002_task_2,Ranjeeta,62.0,2026-08-26,submitted
manual_cut_13414378029_20260804_161102_00002_task_2,Ranjeeta,62.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_161102_00002_task_1,Ranjeeta,61.0,2026-08-26,submitted
manual_cut_13414378029_20260804_161102_00002_task_1,Ranjeeta,61.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_161102_00002_task_0,Ranjeeta,18.0,2026-08-26,submitted
manual_cut_13414378029_20260804_161102_00002_task_0,Ranjeeta,18.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_161102_00001_task_0,Ranjeeta,299.0,2026-08-26,submitted
manual_cut_13414378029_20260804_161102_00001_task_0,Ranjeeta,299.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_161102_00000_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260804_161102_00000_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_160235_00001_task_0,Ranjeeta,200.0,2026-08-26,submitted
manual_cut_13414378029_20260804_160235_00001_task_0,Ranjeeta,200.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_160235_00000_task_4,Ranjeeta,30.0,2026-08-26,submitted
manual_cut_13414378029_20260804_160235_00000_task_4,Ranjeeta,30.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_160235_00000_task_3,Ranjeeta,60.0,2026-08-26,submitted
manual_cut_13414378029_20260804_160235_00000_task_3,Ranjeeta,60.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_160235_00000_task_2,Ranjeeta,60.0,2026-08-26,submitted
manual_cut_13414378029_20260804_160235_00000_task_2,Ranjeeta,60.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_160235_00000_task_1,Ranjeeta,120.0,2026-08-26,submitted
manual_cut_13414378029_20260804_160235_00000_task_1,Ranjeeta,120.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_160235_00000_task_0,Ranjeeta,30.0,2026-08-26,submitted
manual_cut_13414378029_20260804_160235_00000_task_0,Ranjeeta,30.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_114241_00000_task_0,Ranjeeta,43.0,2026-08-26,submitted
manual_cut_13414378029_20260804_114241_00000_task_0,Ranjeeta,43.0,2026-08-26,leader_passed
manual_cut_13414378029_20260804_112943_00001_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260804_112943_00001_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_201356_00001_task_0,Ranjeeta,54.0,2026-08-26,submitted
manual_cut_13414378029_20260802_201356_00001_task_0,Ranjeeta,54.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_201356_00000_task_1,Ranjeeta,299.0,2026-08-26,submitted
manual_cut_13414378029_20260802_201356_00000_task_1,Ranjeeta,299.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172552_00004_task_0,Ranjeeta,180.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172552_00004_task_0,Ranjeeta,180.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172552_00003_task_1,Ranjeeta,149.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172552_00003_task_1,Ranjeeta,149.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172552_00003_task_0,Ranjeeta,150.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172552_00003_task_0,Ranjeeta,150.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172552_00002_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172552_00002_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172552_00001_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172552_00001_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172552_00000_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172552_00000_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_172215_00000_task_1,Ranjeeta,61.0,2026-08-26,submitted
manual_cut_13414378029_20260802_172215_00000_task_1,Ranjeeta,61.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_171606_00000_task_3,Ranjeeta,53.0,2026-08-26,submitted
manual_cut_13414378029_20260802_171606_00000_task_3,Ranjeeta,53.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_171606_00000_task_2,Ranjeeta,59.0,2026-08-26,submitted
manual_cut_13414378029_20260802_171606_00000_task_2,Ranjeeta,59.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_171606_00000_task_1,Ranjeeta,126.0,2026-08-26,submitted
manual_cut_13414378029_20260802_171606_00000_task_1,Ranjeeta,126.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_133522_00001_task_0,Ranjeeta,243.0,2026-08-26,submitted
manual_cut_13414378029_20260802_133522_00001_task_0,Ranjeeta,243.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_133522_00000_task_0,Ranjeeta,299.0,2026-08-26,submitted
manual_cut_13414378029_20260802_133522_00000_task_0,Ranjeeta,299.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00005_task_1,Ranjeeta,103.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00005_task_1,Ranjeeta,103.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00005_task_0,Ranjeeta,25.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00005_task_0,Ranjeeta,25.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00004_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00004_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00003_task_1,Ranjeeta,236.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00003_task_1,Ranjeeta,236.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00003_task_0,Ranjeeta,63.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00003_task_0,Ranjeeta,63.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00002_task_0,Ranjeeta,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00002_task_0,Ranjeeta,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00001_task_2,Ranjeeta,152.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00001_task_2,Ranjeeta,152.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00001_task_1,Ranjeeta,51.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00001_task_1,Ranjeeta,51.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00001_task_0,Ranjeeta,96.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00001_task_0,Ranjeeta,96.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00000_task_2,Ranjeeta,127.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00000_task_2,Ranjeeta,127.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00000_task_1,Ranjeeta,154.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00000_task_1,Ranjeeta,154.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_120423_00000_task_0,Ranjeeta,18.0,2026-08-26,submitted
manual_cut_13414378029_20260802_120423_00000_task_0,Ranjeeta,18.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_110150_00000_task_0,Priya,126.0,2026-08-26,submitted
manual_cut_13414378029_20260802_110150_00000_task_0,Priya,126.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_102714_00000_task_1,Priya,109.0,2026-08-26,submitted
manual_cut_13414378029_20260802_102714_00000_task_1,Priya,109.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00005_task_0,Priya,189.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00005_task_0,Priya,189.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00004_task_1,Priya,51.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00004_task_1,Priya,51.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00004_task_0,Priya,248.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00004_task_0,Priya,248.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00003_task_0,Priya,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00003_task_0,Priya,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00002_task_0,Priya,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00002_task_0,Priya,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00001_task_1,Priya,180.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00001_task_1,Priya,180.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00001_task_0,Priya,120.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00001_task_0,Priya,120.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_094633_00000_task_0,Priya,300.0,2026-08-26,submitted
manual_cut_13414378029_20260802_094633_00000_task_0,Priya,300.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_093450_00000_task_0,Priya,90.0,2026-08-26,submitted
manual_cut_13414378029_20260802_093450_00000_task_0,Priya,90.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_092948_00000_task_1,Priya,86.0,2026-08-26,submitted
manual_cut_13414378029_20260802_092948_00000_task_1,Priya,86.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_092948_00000_task_0,Priya,20.0,2026-08-26,submitted
manual_cut_13414378029_20260802_092948_00000_task_0,Priya,20.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_091136_00001_task_1,Priya,119.0,2026-08-26,submitted
manual_cut_13414378029_20260802_091136_00001_task_1,Priya,119.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_091136_00001_task_0,Priya,110.0,2026-08-26,submitted
manual_cut_13414378029_20260802_091136_00001_task_0,Priya,110.0,2026-08-26,leader_passed
manual_cut_13414378029_20260802_091136_00000_task_0,Priya,300.0,2026-08-26,submitted
